cruise_id,ID,lat (deg N),long (deg W),day_of_month,day_of_year,depth,allox,but19,chlb,chlc12,chlc3,diadinox,fucox,hex19,hplchla,pctDVa,pctDVb,perid,POC,PON,turnchl,year,zea
arab2,12654,17.52,-60.5,29,333,25,0,0.0622,0.1027,0.1199,0.0427,0.0267,0.0784,0.1965,0.5582,12.62,8.01,0.0206,127,19.9,0.78,1994,0.0736
arab2,12655,16.05,-61.98,30,334,8,0.0007,0.0289,0.0355,0.045,0.0163,0.0023,0.0076,0.0706,0.3421,40.32,35.66,0,70.8,11.7,0.39,1994,0.0529
arab2,12656,16.05,-61.98,30,334,46,0,0.0439,0.0428,0.0447,0.0177,0.0037,0.0143,0.0778,0.3353,41.51,37.99,0,85.8,13.5,0.38,1994,0.063
arab2,12657,16.13,-61.92,30,334,10,0,0.032,0.0597,0.0415,0.0157,0.0121,0.017,0.0829,0.3831,38.78,29.29,0,98.5,15.4,0.43,1994,0.0926
arab2,12658,16.13,-61.92,30,334,35,0,0.0389,0.0566,0.057,0.0246,0.0036,0.0277,0.0915,0.4216,38.94,32.82,0,89.8,13.7,0.46,1994,0.0578
arab2,12659,16.35,-61.8,1,335,11,0,0.0171,0.0327,0.0339,0.0101,0,0.0055,0.0491,0.2902,44.35,40.08,0,111.7,16.7,0.34,1994,0.0497
arab2,12660,16.35,-61.8,1,335,34,0,0.0233,0.029,0.0284,0.0103,0.0043,0.0147,0.0513,0.3072,46.8,42.29,0,115.8,16.5,0.37,1994,0.0564
arab2,12661,16.43,-61.8,1,335,10,0,0.027,0.0289,0.0293,0.0118,0.0108,0.018,0.0576,0.2901,40.53,36.27,0,126.5,15.6,0.34,1994,0.0831
arab2,12662,16.43,-61.8,1,335,40,0,0.047,0.0506,0.0627,0.0204,0.0089,0.0252,0.1267,0.4907,42,40.49,0,122.7,13.9,0.46,1994,0.079
arab2,12663,16.62,-61.67,2,336,11,0,0.0249,0.0292,0.0315,0.0124,0.0032,0.0141,0.0551,0.3016,44.32,40,0,113.8,12.8,0.33,1994,0.062
arab2,12664,16.62,-61.67,2,336,34,0,0.0261,0.0381,0.0314,0.0124,0,0.0143,0.0662,0.3031,43.19,40.74,0,107.9,10.9,0.33,1994,0.0588
arab2,12665,16.72,-61.62,2,336,10,0,0.0194,0.0363,0.0292,0.011,0.0051,0.0182,0.0622,0.3338,43.98,37.79,0,117.3,13.6,0.34,1994,0.0806
arab2,12666,16.72,-61.62,2,336,40,0,0.0316,0.0534,0.0416,0.0147,0,0.0207,0.0768,0.3606,43.4,40.39,0.0039,104.1,11.2,0.42,1994,0.0611
arab2,12667,17.23,-61.48,4,338,11,0,0.0178,0.0378,0.0342,0.0129,0.0031,0.0145,0.0687,0.3413,42.2,38.2,0.0036,118.3,12.5,0.26,1994,0.0702
arab2,12668,17.23,-61.48,4,338,34,0,0.0114,0.0227,0.0218,0.0084,0,0,0.0385,0.2157,43.71,40.86,0,107.1,11.4,0.27,1994,0.043
arab2,12669,17.32,-61.53,4,338,10,0,0.0059,0.031,0.0211,0.007,0,0.0066,0.0354,0.2283,37.8,31.72,0,112.3,11.9,0.31,1994,0.045
arab2,12670,17.32,-61.53,4,338,40,0,0.0181,0.0384,0.0305,0.0103,0,0.012,0.0597,0.3063,38.52,33.4,0,120.1,14.6,0.25,1994,0.0461
arab2,12671,17.53,-61.55,5,339,11,0,0.0139,0.0243,0.0223,0.0086,0,0,0.0428,0.2226,38.36,35.41,0,109.9,10.2,0.28,1994,0.0331
arab2,12672,17.53,-61.55,5,339,34,0,0.0233,0.035,0.0291,0.0116,0.0019,0.0101,0.0569,0.2605,36.59,34.55,0,98.3,9.8,0.29,1994,0.0406
arab2,12673,16.03,-62,6,340,11,M,M,M,M,M,M,M,M,M,M,M,M,195.9,21.4,0.43,1994,M
arab2,12674,16.03,-62,6,340,34,0,0.0262,0.0455,0.0445,0.0189,0.0042,0.0504,0.0544,0.3353,30.6,32.08,0,117.6,12.1,0.42,1994,0.0496
arab2,12675,16.07,-61.97,6,340,10,0,0.0242,0.0524,0.0381,0.0144,0.0133,0.0509,0.0474,0.2815,25.36,21.74,0,128.5,13.8,0.43,1994,0.0499
arab2,12676,16.07,-61.97,6,340,40,0,0.0382,0.0691,0.065,0.0245,0.0122,0.0624,0.1056,0.4107,25.44,25.05,0,124.8,12.4,0.52,1994,0.0391
arab2,12677,14.02,-63.23,7,341,11,0,0.0228,0.0521,0.0374,0.0176,0.0042,0.0237,0.061,0.272,23.01,22.21,0,123.2,16.1,0.41,1994,0.0287
arab2,12678,14.02,-63.23,7,341,34,0,0.0292,0.0681,0.0438,0.0201,0.0129,0.0273,0.0908,0.3455,23.03,23.4,0,110.7,11.4,0.4,1994,0.042
arab2,12679,14,-63.25,7,341,10,0,0.0242,0.0748,0.0363,0.0135,0.0226,0.0231,0.099,0.3538,25.94,17.26,0,140.1,12.8,0.42,1994,0.0579
arab2,12680,14,-63.25,7,341,40,0,0.0524,0.0835,0.0702,0.0276,0.0114,0.0366,0.1563,0.4661,26.31,23.7,0,155.4,14.7,0.53,1994,0.0748
arab2,12681,12,-64.48,8,342,11,0,0.0178,0.0466,0.0328,0.0134,0.0028,0.0303,0.061,0.3308,20.34,24.64,0,123.1,12.8,0.38,1994,0.0887
arab2,12682,12,-64.48,8,342,34,0,0.0171,0.0392,0.0283,0.0114,0.0037,0.025,0.0489,0.3062,19.14,22.9,0,133.2,14.8,0.35,1994,0.0695
arab2,12683,12.02,-64.47,8,342,10,0,0.0242,0.0517,0.0389,0.0124,0.0035,0.0299,0.0665,0.3967,20.11,19.87,0,132.9,14.3,0.49,1994,0.1437
arab2,12684,12.02,-64.47,8,342,40,0,0.0434,0.0618,0.055,0.0206,0.0024,0.0515,0.0923,0.5042,20.55,25.03,0,122.9,13.6,0.5,1994,0.1252
arab2,12685,10.35,-65.47,9,343,9,0,0,0.0119,0.0086,0.0023,0.0015,0,0.0086,0.217,72.48,61.06,0,87.9,6.5,0.16,1994,0.0541
arab2,12686,10.35,-65.47,9,343,58,0,0.034,0.0832,0.0341,0.0191,0.0025,0.0147,0.0552,0.3107,46.68,72.39,0,81,5.7,0.31,1994,0.0252
arab2,12687,8,-67,10,344,11,0,0,0.0103,0.0076,0.0019,0,0,0.0103,0.1938,72.59,63.54,0,118,8.5,0.16,1994,0.0408
arab2,12688,8,-67,10,344,66,0,0.0351,0.0962,0.0475,0.02,0.0114,0.0095,0.0706,0.4127,50.59,63.48,0,102,9,0.38,1994,0.034
arab2,12689,7.98,-66.97,10,344,10,0,0.0018,0.0108,0.002,0,0,0,0.0101,0.1849,74.32,60.06,0,107.4,7.6,0.17,1994,0.0249
arab2,12690,7.98,-66.97,10,344,70,0,0.0541,0.1571,0.0583,0.025,0.0081,0.0168,0.1026,0.5159,48.61,58.22,0,110.1,8.8,0.5,1994,0.0423
arab2,12691,8,-66.97,11,345,13,0,0,0.0114,0.0078,0.0012,0,0,0.013,0.1935,73.01,61.43,0,92.1,6.7,0.17,1994,0.0467
arab2,12692,8,-66.97,11,345,76,0,0.0695,0.1426,0.0564,0.0267,0.0116,0.0282,0.106,0.5138,44.65,57.66,0,93.9,8,0.46,1994,0.044
arab2,12693,7.98,-66.95,11,345,10,0,0,0.011,0.0073,0.0016,0,0,0.0111,0.1847,70.33,59.47,0,96.7,7,0.16,1994,0.0479
arab2,12694,7.98,-66.95,11,345,75,0,0.08,0.1555,0.0727,0.0341,0.0124,0.0458,0.1368,0.6135,45.79,57.77,0,97.3,8.8,0.53,1994,0.0553
arab2,12695,8.02,-66.9,12,346,13,0,0,0.0151,0.0105,0.0031,0,0,0.0198,0.2346,72.28,61.06,0,106.2,8.7,0.18,1994,0.044
arab2,12696,8.02,-66.9,12,346,76,0,0.0479,0.1164,0.0437,0.0241,0.0092,0.0143,0.067,0.3833,41.72,61.84,0,96.3,7.2,0.35,1994,0.0209
arab2,12697,8.07,-66.9,12,346,10,0,0,0.0115,0.0064,0.0017,0,0,0.0139,0.1791,71.8,57.12,0,97.9,5.8,0.16,1994,0.0445
arab2,12698,8.07,-66.9,12,346,70,0,0.0698,0.154,0.0652,0.03,0.0111,0.0343,0.1146,0.5232,40.01,55.39,0,114.8,9.3,0.5,1994,0.0373
arab2,12699,11.97,-67,14,348,13,0,0.0119,0.0155,0.0166,0.0052,0,0.0011,0.0248,0.2124,60.56,57.6,0,115.8,8.2,0.23,1994,0.0338
arab2,12700,11.97,-67,14,348,58,0,0.0361,0.1096,0.0361,0.0228,0.0083,0.0168,0.1026,0.3347,30.3,52.86,0,115.3,9.6,0.42,1994,0.0164
arab2,12701,11.98,-66.98,14,348,10,0,0.0183,0.0186,0.0212,0.006,0.0028,0.0158,0.033,0.2758,57.91,55.34,0,114.7,14.4,0.29,1994,0.0516
arab2,12702,11.98,-66.98,14,348,60,0,0.0584,0.1459,0.0588,0.0315,0.0105,0.0328,0.1225,0.4465,27.14,45.1,0,99.9,12.7,0.51,1994,0.023
arab2,12703,14.3,-67,15,349,13,0,0.0323,0.0383,0.035,0.0181,0.0099,0.0166,0.0758,0.2429,21.65,28.65,0,120.6,11.9,0.33,1994,0.03
arab2,12704,14.3,-67,15,349,58,0.0018,0.0176,0.0345,0.0335,0.0158,0,0.0132,0.0677,0.2325,20.83,30.46,0,118.5,13.4,0.33,1994,0.0266
arab2,12705,14.3,-66.93,15,349,10,0,0.029,0.0556,0.0423,0.0188,0.0177,0.0195,0.0946,0.3117,24.66,24.57,0,127.5,M,0.34,1994,0.0558
arab2,12706,14.3,-66.93,15,349,50,0,0.0276,0.0464,0.0403,0.0169,0.0051,0.0166,0.0821,0.3108,28.63,31.9,0,179.7,M,0.45,1994,0.038
sonne,12707,-41,74.33,11,131,0,0.03655,0.04339,0.18652,0.14172,0.02743,0.0325,0.10527,0.20435,0.96205,1.66051,3.16535,0.05427,M,M,1.39,1995,0.04442
sonne,12708,-41,74.33,11,131,40,0.02576,0.04438,0.16197,0.10973,0.02178,0.03207,0.12965,0.18282,0.72783,0,3.60056,0.04212,M,M,0.97,1995,0.0741
sonne,12709,-41.6,74.96,12,132,10,0.01196,0.0318,0.14703,0.07031,0.01494,0.01912,0.05972,0.12254,0.49496,1.5492,0,0.04428,M,M,0.81,1995,0.05323
sonne,12710,-41.6,74.96,12,132,40,0.00816,0.0303,0.15262,0.07003,0.01766,0.02007,0.06502,0.10333,0.5146,0,0,0.0378,M,M,0.74,1995,0.04431
sonne,12711,-41.93,75.22,13,133,0,0.00836,0.0467,0.15218,0.0681,0.0203,0.02506,0.06294,0.17736,0.56333,0,0,0.02862,M,M,0.69,1995,0.05435
sonne,12712,-41.93,75.22,13,133,40,0.01137,0.03958,0.1389,0.07886,0.02236,0.02867,0.08713,0.1815,0.56765,0,2.09932,0.02808,M,M,0.81,1995,0.04598
sonne,12713,-41.93,75.22,13,133,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.8,1995,M
sonne,12714,-41.93,75.22,13,133,40,0.01283,0.04786,0.15341,0.08344,0.0209,0.02517,0.09431,0.16129,0.58683,0,0,0.03645,M,M,0.78,1995,0.04754
sonne,12715,-42.03,75.32,14,134,0,0.00136,0.05614,0.10704,0.07299,0.02248,0.02581,0.0739,0.18282,0.48676,2.12667,0,0.02403,M,M,0.71,1995,0.04788
sonne,12716,-42.03,75.32,14,134,30,0.00564,0.0563,0.10872,0.068,0.02216,0.02623,0.07144,0.18166,0.4864,2.19395,0,0.02214,M,M,0.74,1995,0.04196
sonne,12717,-42.03,75.32,14,134,0,0.00748,0.04786,0.11924,0.08936,0.02464,0.03643,0.07995,0.19988,0.59562,1.82382,0,0.03321,M,M,0.81,1995,0.05424
sonne,12718,-42.03,75.32,14,134,30,0,0.05548,0.11128,0.06141,0.02054,0.02092,0.08316,0.14738,0.42526,0,0,0.01161,M,M,0.59,1995,0.04118
sonne,12719,-43.7,75,15,135,0,0.0279,0.0313,0.18679,0.0996,0.01993,0.02761,0.1512,0.09406,0.78313,0,0,0.06885,M,M,1.24,1995,0.02957
sonne,12720,-42.03,75,15,135,30,0.02955,0.03527,0.18014,0.09569,0.01957,0.0308,0.15271,0.10052,0.79816,0,0,0.07236,M,M,1.22,1995,0.03036
sonne,12721,-43.25,75.5,15,135,0,0.01643,0.03892,0.07417,0.10161,0.02464,0.04885,0.14383,0.16991,0.58631,0,0,0.04536,M,M,1.07,1995,0.01975
sonne,12722,-43.25,75.5,15,135,30,0.00826,0.05365,0.0588,0.08186,0.02675,0.02793,0.13173,0.13794,0.47053,0,6.85728,0.00432,M,M,0.84,1995,0.01138
sonne,12723,-43.23,76,16,136,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,1.06,1995,M
sonne,12724,-43.23,76,16,136,30,0.00766,0.05928,0,0.0867,0.02853,0.02496,0.18125,0.12917,0.576,0,0,0.02403,M,M,1.01,1995,0.01016
sonne,12725,-43.23,76,16,136,0,0,0.0212,0.07722,0.07845,0.02241,0.01784,0.11926,0.08694,0.57439,0,0,0.02133,M,M,1.09,1995,0.00792
sonne,12726,-43.23,76,16,136,30,0.01157,0.02931,0.07817,0.08286,0.02286,0.02549,0.15838,0.13761,0.56108,0,0,0.03159,M,M,1.03,1995,0.01083
sonne,12727,-43.23,78,17,137,0,0,0.01855,0.04099,0.0254,0.00655,0,0.00869,0.03858,0.16009,17.6424,0,0,M,M,0.27,1995,0.01105
sonne,12728,-43.23,78,17,137,50,0,0.03411,0.04249,0.0305,0.01013,0.01189,0.00699,0.07734,0.17553,21.0617,0,0,M,M,0.26,1995,0.0202
sonne,12729,-43.23,78,17,137,0,0,0.02517,0.03584,0.02534,0.00697,0,0.01247,0.05713,0.14697,20.5212,0,0,M,M,0.27,1995,0.01964
sonne,12730,-43.23,78,17,137,30,0,0.02318,0.0449,0.02458,0.00787,0,0,0.04504,0.14159,20.3082,4.65079,0,M,M,0.23,1995,0.01149
sonne,12731,-43.23,80,18,138,0,0,0.01921,0.03239,0.02141,0.00733,0.00149,0,0.04306,0.11505,20.9951,0,0,M,M,0.2,1995,0.01283
sonne,12732,-43.23,80,18,138,50,0,0.02434,0.03045,0.02162,0.00684,0.00563,0,0.05846,0.1217,19.6368,0,0,M,M,0.19,1995,0.01295
sonne,12733,-43.23,80,18,138,0,0,0.02136,0.02835,0.02713,0.00693,0.00733,0.02835,0.0525,0.17543,17.5564,0,0,M,M,0.32,1995,0.01618
sonne,12734,-43.23,80,18,138,50,0,0.02269,0.03338,0.02411,0.00648,0,0.00548,0.05332,0.13573,22.5971,0,0,M,M,0.21,1995,0.01495
sonne,12735,-43.23,82,19,139,0,0,0.02832,0.04202,0.02683,0.00821,0.00924,0,0.06541,0.16775,19.9605,0,0,M,M,0.21,1995,0.01607
sonne,12736,-43.23,82,19,139,50,0,0.03097,0.03683,0.02709,0.00862,0.00839,0.00454,0.05614,0.12897,20.4131,0,0,M,M,0.22,1995,0.01395
sonne,12737,-43.23,86,20,140,0,0,0.01358,0.03722,0.01745,0.00554,0,0.01399,0.04322,0.11709,14.8444,0,0,M,M,0.17,1995,0.01272
sonne,12738,-43.23,86,20,140,50,0,0.01209,0.03604,0.01635,0.0052,0,0,0.04521,0.10077,16.4874,0,0,M,M,0.16,1995,0.01261
sonne,12739,-43.23,86,20,140,0,0,0.01358,0.03473,0.01773,0.00605,0.01189,0.00605,0.05034,0.10243,14.4725,0,0,M,M,0.16,1995,0.01786
sonne,12740,-43.23,86,20,140,50,0,0.00464,0.03192,0.01432,0.0045,0,0,0.03577,0.08077,19.7772,0,0,M,M,0.14,1995,0.0067
sonne,12741,-41.88,86.35,21,141,0,0,0.01242,0.02946,0.01588,0.00437,0.00658,0.00964,0.04388,0.0977,13.8657,0,0,M,M,0.15,1995,0.01138
sonne,12742,-41.88,86.35,21,141,50,0,0.01209,0.02899,0.01084,0.00342,0.00308,0,0.03726,0.09059,16.6461,0,0,M,M,0.15,1995,0.00848
sonne,12743,-40.8,86.65,21,141,0,0,0.00629,0.03049,0.01439,0.004,0,0.00567,0.03627,0.11163,19.3485,0,0,M,M,0.2,1995,0.01127
sonne,12744,-40.8,86.65,21,141,50,0,0.01043,0.0278,0.01477,0.00495,0,0,0.03411,0.08973,16.8064,0,0,M,M,0.14,1995,0.00926
sonne,12745,-37.53,87.48,22,142,0,0,0.02053,0.04745,0.01704,0.00481,0,0.00643,0.04157,0.13994,21.3975,8.19423,0,M,M,0.17,1995,0.02087
sonne,12746,-37.53,87.48,22,142,50,0,0.01474,0.04201,0.01445,0.00389,0.00584,0,0.04488,0.10593,22.6806,7.62639,0,M,M,0.16,1995,0.01774
sonne,12747,-36.55,87.73,22,142,0,0,0.01308,0.05103,0.03884,0.00758,0.00786,0.12153,0.03809,0.30322,11.0425,6.56131,0,M,M,0.61,1995,0.01953
sonne,12748,-36.55,87.73,22,142,50,0,0.01474,0.06397,0.01471,0.00374,0.00202,0,0.03743,0.14962,20.3692,5.34639,0,M,M,0.17,1995,0.0202
sonne,12749,-35.25,86,23,143,0,0,0.00828,0.04317,0.01367,0.00313,0,0,0.03196,0.1074,19.8726,4.50338,0,M,M,0.16,1995,0.0202
sonne,12750,-35.25,86,23,143,50,0,0.01441,0.04378,0.01458,0.00394,0,0.00321,0.03809,0.10327,22.0274,5.01645,0,M,M,0.12,1995,0.01752
sonne,12751,-35.25,84,24,144,0,0,0.01474,0.05182,0.01529,0.00382,0,0.00435,0.03362,0.12227,21.8455,9.44772,0,M,M,0.18,1995,0.02187
sonne,12752,-35.25,84,24,144,50,0,0.01557,0.06188,0.0168,0.00436,0,0,0.04289,0.13352,25.8432,7.27209,0,M,M,0.18,1995,0.02578
sonne,12753,-35.25,83.48,25,145,0,0,0.01408,0.04769,0.01575,0.00385,0,0,0.02981,0.12195,25.4661,8.98384,0,M,M,0.14,1995,0.01551
sonne,12754,-35.25,83.48,25,145,50,0,0.01639,0.04118,0.01415,0.00468,0,0,0.03759,0.08438,24.84,8.83021,0,M,M,0.13,1995,0.01786
sonne,12755,-35.25,82,25,145,0,0,0.02136,0.05975,0.01899,0.00443,0.00637,0,0.04968,0.15785,25.3412,4.82044,0,M,M,0.19,1995,0.03036
sonne,12756,-35.25,82,25,145,50,0,0.02782,0.07349,0.02318,0.00589,0.00775,0,0.06889,0.17151,23.0251,5.43718,0,M,M,0.21,1995,0.03627
sonne,12757,-35.25,80,26,146,0,0,0.0361,0.08441,0.03542,0.01091,0.01497,0.02174,0.08131,0.25147,20.6333,9.12697,0,M,M,0.32,1995,0.03638
sonne,12758,-35.25,80,26,146,50,0,0.03825,0.06673,0.03024,0.00945,0.01317,0.00907,0.08512,0.21239,22.6253,11.1669,0,M,M,0.29,1995,0.03437
sonne,12759,-35.25,80,26,146,0,0,0.02352,0.04792,0.02311,0.00695,0.01073,0.0051,0.05134,0.15254,21.9503,9.84148,0,M,M,0.24,1995,0.02031
sonne,12760,-35.25,80,26,146,50,0,0.0414,0.07757,0.03439,0.01003,0.00181,0.00605,0.08181,0.19646,23.7432,12.9026,0,M,M,0.26,1995,0.03538
sonne,12761,-35.25,78,27,147,0,0,0.03494,0.09244,0.0421,0.01183,0.01094,0.04952,0.07535,0.3176,22.4135,7.0875,0,M,M,0.5,1995,0.0471
sonne,12762,-35.25,78,27,147,50,0,0.02981,0.10249,0.02465,0.00754,0.00945,0,0.07336,0.25615,27.1419,10.7482,0,M,M,0.31,1995,0.04196
sonne,12763,-35.25,78,27,147,0,0,0.03312,0.09617,0.03398,0.00945,0.00998,0.01342,0.07088,0.27172,25.0219,7.5613,0,M,M,0.3,1995,0.04375
sonne,12764,-35.25,78,27,147,50,0,0.04604,0.09603,0.03765,0.01217,0.00393,0.01077,0.0881,0.21859,25.3743,12.3332,0,M,M,0.3,1995,0.03806
sonne,12765,-35.25,76,28,148,0,0,0.02815,0.03493,0.03275,0.00967,0.00372,0.02419,0.06773,0.17871,13.9447,0,0,M,M,0.28,1995,0.01451
sonne,12766,-35.25,76,28,148,50,0,0.03229,0.05044,0.02804,0.009,0,0,0.06044,0.16043,13.9405,10.4925,0,M,M,0.25,1995,0.00848
sonne,12767,-35.25,75,28,148,0,0,0.02964,0.0342,0.02795,0.00895,0.01582,0,0.0732,0.16606,18.6247,7.47447,0.00594,M,M,0.26,1995,0.02243
sonne,12768,-35.25,75,28,148,50,0,0.0318,0.06754,0.03421,0.00931,0.00595,0,0.08065,0.23281,19.5423,12.0469,0,M,M,0.27,1995,0.02388
sonne,12769,-35.25,73.42,29,149,0,M,M,M,M,M,M,M,M,M,M,M,M,M,M,7.61,1995,M
sonne,12770,-35.25,73.57,29,149,0,0,0.17951,0.08054,0.71142,0.08568,0.23406,1.43262,0.21727,3.54845,0,0,0.1674,M,M,6.02,1995,0
sonne,12771,-35.25,73.57,29,149,0,0,0.12519,0.08005,0.70321,0.08201,0.26083,1.65337,0.19143,3.43259,0,0,0.09504,M,M,5.56,1995,0
sonne,12772,-35.25,73.57,29,149,0,0.03499,0.05962,0.04651,0.40539,0.05522,0.1164,1.08335,0.06293,1.9291,0,0,0,M,M,2.71,1995,0
sonne,12773,-35.22,73.48,30,150,0,0.04044,0,0.09131,1.14221,0.09396,0.2192,3.47306,0.02318,5.39888,0,0,0.07668,M,M,9.42,1995,0
sonne,12774,-35.22,73.48,30,150,0,0.04238,0.56701,0.0217,1.12916,0.08662,0.19966,2.73143,0.03511,3.65299,0,0,0,M,M,9.08,1995,0.01384
sonne,12775,-35.22,73.48,30,150,0,0.0451,0,0.05435,1.01624,0.08993,0.3203,2.20223,0.05034,3.27408,0,0,0,M,M,8.97,1995,0
sonne,12776,-35.22,73.12,30,150,0,0.02411,0.3206,0.09107,0.5648,0.09403,0.22897,0.95256,0.30205,2.64345,0,0,0.16956,M,M,5.22,1995,0.01518
sonne,12777,-35.22,72.8,31,151,0,0.01322,0.16759,0.08126,0.4371,0.07416,0.16567,1.3298,0.30669,2.14272,0,0,0.11232,M,M,3.56,1995,0.0067
sonne,12778,-35.22,72.8,31,151,10,0,0.18613,0.11114,0.53698,0.08842,0.19031,1.50973,0.26297,2.82839,0,0,0.12744,M,M,3.68,1995,0
sonne,12779,-35.25,72.75,31,151,0,0.0416,0,0.11468,0.53965,0.08532,0.20518,1.26479,0.23979,2.43233,0,0,0.1296,M,M,4.16,1995,0.03928
sonne,12780,-35.25,72.75,31,151,10,0.00972,0.05962,0.0716,0.28624,0.04651,0.12786,0.78246,0.10135,1.37065,0,0,0.01404,M,M,2.77,1995,0.0067
sonne,12781,-30.35,71.93,4,155,0,0.00476,0.03676,0.07924,0.05387,0.01591,0.01253,0.06048,0.07551,0.37342,0,0,0.00918,M,M,0.61,1995,0.0173
sonne,12782,-30.35,71.93,4,155,40,0,0.05167,0.10197,0.05568,0.01987,0.01328,0.07598,0.13248,0.45913,0,0,0,M,M,0.59,1995,0.02254
sonne,12783,-30.35,71.93,4,155,0,0,0.0472,0.08977,0.0567,0.01566,0.04216,0.06861,0.10333,0.46604,0,0,0.00702,M,M,0.73,1995,0.03203
sonne,12784,-30.35,71.93,4,155,40,0.01001,0.04736,0.1203,0.0653,0.02045,0.01986,0.08203,0.16494,0.5203,0,0,0,M,M,0.7,1995,0.03448
sonne,12785,-29.95,73.27,5,156,0,0,0.06458,0.0419,0.04817,0.01301,0.02113,0.01531,0.10797,0.32131,14.5973,18.7285,0.01782,M,M,0.4,1995,0.02935
sonne,12786,-29.95,73.27,5,156,30,M,M,M,M,M,M,M,M,M,M,M,M,M,M,0.37,1995,M
sonne,12787,-29.95,73.27,5,156,0,0,0.04885,0.03345,0.0408,0.01057,0.01699,0.01418,0.06988,0.27586,13.6202,15.7124,0,M,M,0.42,1995,0.02578
sonne,12788,-29.95,73.27,6,157,0,0.00253,0.04322,0.04259,0.04521,0.0117,0.01657,0.02287,0.07518,0.30119,13.1962,18.0881,0.00837,M,M,0.63,1995,0.02388
sonne,12789,-29.95,73.27,6,157,0,0.00816,0.0356,0.04931,0.04888,0.01075,0.01625,0.02325,0.0616,0.34323,10.5373,15.1128,0.02133,M,M,0.63,1995,0.01975
sonne,12790,-29.95,73.27,6,157,0,0.01341,0.0361,0.05975,0.05385,0.00988,0.03037,0.02363,0.07038,0.40638,6.79281,4.7599,0.03213,M,M,0.59,1995,0.0279
sonne,12791,-29.95,73.27,6,157,30,0,0.04951,0.07453,0.05247,0.01184,0.02113,0.03024,0.07932,0.38272,7.71358,4.73361,0.03699,M,M,0.56,1995,0.0231
sonne,12792,-27.5,71.2,7,158,0,0.05696,0.05365,0.24695,0.24283,0.03712,0.14018,0.58439,0.25304,1.61038,2.03162,0,0,M,M,2.17,1995,0.08593
sonne,12793,-27.5,71.2,7,158,0,0.04568,0.17951,0.28724,0.35057,0.03233,0.14337,1.1529,0.17686,2.02504,2.73897,2.80737,0.01296,M,M,3.11,1995,0.10379
sonne,12794,-27.47,71.53,8,159,0,0,0.05134,0.13112,0.06372,0.02016,0.02655,0.05708,0.14341,0.51796,11.9915,11.7511,0,M,M,0.68,1995,0.05156
sonne,12795,-27.5,71.5,8,159,0,0,0.04869,0.15245,0.0645,0.0189,0.02485,0.06917,0.12784,0.51823,8.23672,12.0436,0,M,M,0.69,1995,0.06272
sonne,12796,-27.5,71.5,8,159,0,0.01672,0.04604,0.17346,0.06618,0.01667,0.03101,0.06048,0.14705,0.5896,9.3206,10.875,0,M,M,0.83,1995,0.07343
sonne,12797,-27.5,71.5,8,159,0,0.00311,0.03643,0.15977,0.06731,0.01692,0.01763,0.0567,0.09837,0.55693,8.90357,6.30915,0,M,M,0.8,1995,0.04397
sonne,12798,-27.5,71.5,8,159,30,0,0.05001,0.19495,0.06869,0.02182,0.01508,0.06917,0.13579,0.58751,10.5283,9.97193,0,M,M,0.69,1995,0.06919
sonne,12799,-28.25,71.75,9,160,0,0,0.06293,0.14708,0.12614,0.03341,0.03398,0.27783,0.11625,0.59715,3.63828,5.87429,0,M,M,1.2,1995,0.05134
sonne,12800,-28.25,71.75,9,160,30,0,0.03511,0.08943,0.10938,0.02779,0.03122,0.25024,0.10963,0.60688,2.90606,6.92376,0,M,M,1.08,1995,0.03393
sonne,12801,-28.25,72,9,160,0,0.0381,0.0308,0.13464,0.14174,0.03042,0.07689,0.25288,0.11526,0.89214,2.92231,0,0,M,M,1.51,1995,0.06138
sonne,12802,-28.25,72,9,160,30,0.00583,0.08081,0.1786,0.17453,0.04367,0.03738,0.43546,0.13745,0.93307,2.07789,0,0.00864,M,M,1.3,1995,0.06517
sonne,12803,-28.25,73,10,161,0,0,0.03676,0.0417,0.04037,0.01089,0.01243,0.03232,0.06839,0.26414,7.69294,0,0.00729,M,M,0.38,1995,0.01808
sonne,12804,-28.25,73,10,161,30,0,0.03196,0.03514,0.0373,0.0099,0.01264,0.02665,0.06922,0.21122,8.04707,11.8828,0,M,M,0.34,1995,0.01473
sonne,12805,-28.25,74,10,161,0,0.00515,0.03411,0.05671,0.04998,0.01265,0.02315,0.04479,0.09456,0.34537,9.1399,6.22104,0.00621,M,M,0.62,1995,0.03493
sonne,12806,-28.25,74,10,161,30,0,0.04852,0.07707,0.0869,0.0202,0.01763,0.18144,0.10714,0.42369,7.54093,8.59452,0.02106,M,M,0.63,1995,0.04687
sonne,12807,-28.25,76,11,162,0,0,0.01673,0.06694,0.00637,0.00531,0,0,0.03825,0.22436,23.7527,9.19602,0,M,M,0.32,1995,0.03036
sonne,12808,-28.25,76,11,162,50,0,0.04968,0.05482,0.03897,0.01354,0.0102,0.00189,0.09754,0.25559,24.0622,22.0632,0,M,M,0.32,1995,0.02478
sonne,12809,-28.25,76,11,162,0,0,0.01954,0.02389,0.02188,0.00661,0.00584,0,0.04157,0.13878,29.6516,22.9088,0,M,M,0.2,1995,0.01562
